,A,B,C,D,E,F
0,4.1348237396815355,1.5896830728838574,0.3294460790761011,2.0,-1.0491399625781113,1.2816640630508078
1,5.136065804285705,0.1881259508076162,1.5673205829125523,2.0,-1.8193146263310496,3.3924830853677506
2,4.7776898907596825,5.3862152254168585,-0.8950649135465328,2.0,-1.0259643599518147,-0.25365554455877504
3,5.149619923145356,0.09046800645254002,-0.9200720326800195,2.0,-1.4651650544815378,1.3808966958866131
4,5.0485202719623485,12.103581762499816,-0.9307092423702689,2.0,2.599108414437636,-3.692334499907558
5,3.2296463828544493,2.7493732212456905,-0.8047169299971421,2.0,-2.02577577287911,1.1074740504278444
6,3.312388370528721,8.853704085680137,1.0777350912460604,2.0,-1.0031726277577988,1.7496154940526383
7,3.624990436050238,4.155298406709158,0.9811679249514333,2.0,-2.354101231143455,3.342817330150536
8,3.8661766631121095,8.145631385796982,-0.3600688927014829,2.0,-1.6876202663591955,1.0447072173468555
9,5.146181962168296,6.405960413822602,0.9671524632379995,2.0,-2.32714159369964,3.379202182941341
10,5.153709359120311,8.745589230063455e-05,-2.696180218917889,2.0,-0.18915067078949654,-1.8649170978129197
11,4.761663424988122,0.9173151242328277,0.17939261645313437,2.0,-0.5859895038613013,1.2708666455918733
12,5.103436207530019,5.964751241387292,-1.309401745201745,2.0,-1.5349232624335714,0.7309544649644076
13,3.429543030776445,8.663806389078854,-0.18351117587784638,2.0,0.011872460500137239,0.07642966497008369
14,5.126462467956469,0.23397236662240434,0.5146106159745104,2.0,-0.8607655210000592,1.1092686217631171
15,3.736141719070285,23.131178135893954,0.09043858642224807,2.0,-1.9792010443273647,2.199647036376103
16,4.396587863756329,11.24090639457345,2.8468795965036313,2.0,-0.4975706991897598,3.2377180650156943
17,4.509643657293608,1.2068826814514266,2.1028943820833637,2.0,-1.851952403067025,3.7737512151248067
18,5.153708903283421,0.000958813007620438,0.6204575923274377,2.0,0.017875144435982704,0.9012132733453113
19,3.8568042456437883,1.8722463099149185,-2.0023682201793798,2.0,-2.970692628543845,1.3348701849933189
20,5.153709346573298,0.00018094904979851475,-0.7682444542369946,2.0,-2.0473973099386176,0.9488218292587685
21,3.588597527064949,8.454550437553214,-0.6952633359108011,2.0,-1.2172460534662233,0.7101821760685278
22,3.1645719059776294,15.56043519600948,0.020954680809689666,2.0,-1.9486775835141072,2.059265910558832
23,5.011327142381596,18.30937914238561,-0.8098280933460084,2.0,-2.3389754753722665,1.867278513367673
24,5.13392786518545,0.1992338421719628,0.8985024678847858,2.0,-1.8266107869697303,2.4504002379984544
25,5.1531715812449335,0.03279725318022305,-0.05757635739816241,2.0,-1.7163741287326606,2.1002176258336958
26,3.3930894780497693,2.435063756386265,-2.9217554591069415,2.0,0.4471179338461846,-3.061742095461957
27,4.546466571873779,1.167168514368982,0.8729209553938346,2.0,0.27971446915753795,0.3862646029663891
28,3.5413675628853545,2.229815611847217,1.9685119275317922,2.0,-1.9477724753653614,4.076989804182349
29,5.135282227622504,0.19227068571693956,-0.053281711134261577,2.0,-2.260044676779484,2.0781317838090456
30,5.084632697016228,6.657048685452829,2.4192896250401477,2.0,-1.8584376914872793,4.221478301687914
31,5.150418528449425,0.08114975061827763,0.7801761224488426,2.0,-1.1029269110376774,1.5938163065094242
32,3.3695735359251824,3.8110865849682494,-2.245513931439027,2.0,-1.223597878596776,-1.1705336739343521
33,4.367905823732922,4.928258103915438,3.1942806941224795,2.0,-0.6500657001737224,3.9145622408252057
34,3.247675526010978,2.704612569304095,-0.9262189742462142,2.0,-1.7624305889814003,0.8598419451269885
35,4.288633618864869,1.435459307807988,0.5419878376923448,2.0,-0.3495351348054363,0.7323339265475682
36,3.3062704088740684,3.70124645891537,0.9473961517264524,2.0,-0.6921501049587494,1.6394824041717542
37,4.31897795517725,1.4047659844436224,-0.48014114691334275,2.0,-1.8874061137601452,1.0753911082480745
38,5.124299500053297,6.040059163247057,-1.7381250778327282,2.0,-2.0805104592628543,0.44363402005254604
39,3.7598325396141936,14.542012516202831,2.4252704820550113,2.0,-0.6436582569930768,3.0598403351063226
40,3.316738324216935,8.845706294889254,-0.09000781664359346,2.0,-0.1537341698052208,-0.09634110298819175
41,4.005648760590073,1.7194032990243535,0.22396493823381844,2.0,0.22287821965401344,0.2440239133585424
42,5.127643865671739,0.2288210044005086,0.6323825576515566,2.0,-1.3380352548901762,2.2770791558293797
43,5.069976366089765,12.978507359838687,0.17616093661183344,2.0,-2.0629904028271784,2.545162660726873
44,5.153589006593351,0.015515074320141053,0.8351756438887753,2.0,-2.060487759648535,2.807359878985785
45,5.150670682730686,0.07797718117118202,-1.5529778763151716,2.0,-1.5077843473451136,-0.04708394397326465
46,3.5410436548210678,2.2302253794813947,1.3665037988851274,2.0,-2.1740247508059576,2.9122039975358875
47,5.104322734258194,0.3155901624051961,-2.7355383024196493,2.0,-1.0342548840675283,-1.6605179791908178
48,4.691836852357342,1.0025824031074964,2.3424660247357423,2.0,-1.2180312262424864,3.753960359593499
49,5.152895213285894,0.04035492921445975,-0.3250058612460363,2.0,0.43140932127246634,-1.0603352977747644
50,3.3681865983578234,2.474336760566539,-2.8751503883874983,2.0,-1.0299546464447231,-1.8406461308291104
51,5.143518174192921,0.14288839003703535,-0.4427359193496009,2.0,-1.5301751875723721,0.7605253324974948
52,5.153671194841368,0.008737087159038993,0.535748172000863,2.0,-2.6203820994526525,3.2517667258923346
53,4.320523243049212,1.4031989440145305,4.017651643164469,2.0,-1.8829100865112172,5.898462398624782
54,3.5485758248237618,4.06245538831928,1.632210399361338,2.0,-0.6297128813603139,2.595040634849956
55,4.618535342478692,30.328568266175125,-1.0079064184782156,2.0,-0.5643833781543912,0.01413648348544494
56,3.871175941823733,1.8572304358033151,2.5563951174070483,2.0,-0.4833642861121583,2.9424949823534026
57,5.132718566136554,0.20525421434495952,1.4458877488978399,2.0,-0.7551148375216172,2.0733317730415295
58,5.094262572998342,0.3465408948983413,2.429820278986055,2.0,-0.10030599926791717,2.677426157256311
59,4.4764986053736004,7.5253066295142,2.2162611168761805,2.0,0.7857762690135931,1.2460835865128579
60,5.004576281714689,0.5531631556476104,-2.2468901147400246,2.0,-1.4975857774669423,-0.8240638687556957
61,4.656558393216726,13.610275252634484,-0.29172816147376474,2.0,0.20625977769660464,-0.3438323400627678
62,3.614301077648281,10.425840048491162,1.4822888561740761,2.0,-2.294313262993995,3.9019406724626395
63,4.808949730080988,7.139480867519028,0.03150605986152538,2.0,-1.6953326506365993,1.7701842316876386
64,3.4950031933539343,29.126032349275924,-1.106532116163769,2.0,-1.1549182133658409,0.052490731152563155
65,5.15352141807467,12.585758794130118,-2.212890126748106,2.0,-2.3021179826902105,-0.3679454948138358
66,4.469365989349318,1.2496477460512911,-0.9286206075980046,2.0,-1.9149090407573723,0.7240466688940413
67,5.080567327760203,0.38484145295532207,2.1277349396404155,2.0,-0.9837861724939025,3.5754314570171517
68,3.2304798318982764,2.7471985037228963,-0.5372673297218695,2.0,-1.8366244166418455,1.2757288340311015
69,5.139578391195129,6.45149679496015,0.4159930400492405,2.0,-2.7344318441133604,3.313455726844783
70,4.943579194072524,0.660199610614935,0.3493640890536858,2.0,-1.5490597665265375,2.1558480704411074
71,5.153376430971299,0.025805055662351372,1.3167294580099083,2.0,-1.7122373784365492,2.6604313481274513
72,4.97240303324076,0.6116639334340533,0.07893455731915891,2.0,0.1344623453238155,-0.1966781409970704
73,5.049933482890113,0.4596132668897106,-3.4447050684364786,2.0,-2.4921853531232556,-1.1756656487545871
74,5.112771455837418,6.570310073754487,1.6752494217200522,2.0,-1.2336603701584954,2.936504298750974
75,5.130061276079484,0.2179077074063551,-0.1939125150094638,2.0,-2.1706599955172408,2.1226064019888846
76,5.108985973109901,0.30020255590360095,3.649244539788997,2.0,-0.946972648463119,5.162673771572326
77,4.7781162791713845,5.386760988907216,0.9419801384398001,2.0,-1.223375222905915,2.19253700360965
78,5.018306177550414,5.7567363843785415,-0.6701136137659232,2.0,-1.5662276713920984,0.6809510534825196
79,4.366627193600842,20.205791948859666,-0.9633466236276461,2.0,-0.7197627438955485,-0.022088815749553764
80,3.5601743925745613,2.2062404046532387,-2.693701555243121,2.0,-0.9159228268155144,-1.9367246608876305
81,5.153004101762122,0.03755912930136655,1.3458794089800974,2.0,-1.2222881285800788,2.2569396439513856
82,4.596076136702399,5.17062497290704,1.203854035026543,2.0,-2.0028983675656904,3.234064187863088
83,5.045214912635008,0.47013851148635594,-0.042330137970838504,2.0,-1.3887331805818226,1.4471134297667356
84,5.101269774629037,0.3252827258780162,-1.0668177328532293,2.0,-0.35729372563817785,-0.4762859472383125
85,3.2190662048655785,2.778050535167361,1.3168226448856475,2.0,-2.336304424081946,3.5933637472985462
86,5.153540209403986,0.018393385203740467,1.5851356486073744,2.0,-2.205441360815127,3.390405048176703
87,5.149945832813546,0.08678586516578125,-0.7701189984376753,2.0,-1.6703154272960963,0.8764024064472615
88,4.0961116803921716,4.654759403543431,-0.20567261962392366,2.0,0.4648489073302007,-0.9140383766852166
89,4.936770315623811,13.237594677695878,-4.785879132149312,2.0,-1.9291807076978293,-2.354975987071373
90,5.139317902746547,0.16985942605298143,-1.515155997516332,2.0,-1.7851960016421238,0.3268544214186941
91,4.949824522070774,0.6499481785351018,2.435130962724842,2.0,-2.3878658537299553,4.5206886550860865
92,5.126242451817498,0.23491947065262742,1.6867213209123,2.0,2.1879603002170196,-0.68591659487222
93,3.8954918840620962,1.831972979330491,-1.574283542260036,2.0,-0.9236439239545561,-0.9336376436088271
94,4.646944330831941,1.0549916798567307,2.404111375689433,2.0,-1.4816953666980601,3.7328505033729154
95,5.152641225197057,12.520146638875806,1.3300544030810026,2.0,0.6509236183493866,0.6693063262282088
96,4.8445305669256,0.8081721012135046,-1.3185415342744167,2.0,-1.5479729855120978,0.08735608843265358
97,5.153169812295803,0.03285115446699672,-0.7329039388335523,2.0,-1.2406411792502232,0.28787718304320387
98,5.12823471949202,0.2262014317117814,-1.0159483720645417,2.0,-2.16767058698441,0.9885938479276439
99,3.62796326335969,10.441982309748624,-0.48911785827901105,2.0,-1.5710035607814792,1.4490898118635371
