,A,B,C,D,E,F
0,13.742781919034519,3.7344973253481006,-0.9596423912427726,-3.739309707849685,-0.8890593102476653,-2.0
1,6.327587327420352,1.007091027282443,-0.20369302096825645,-2.281139954376719,-0.6781465457553453,-2.0
2,6.630581214119756,7.8046729726077215,0.3250006764767378,2.4477799275486447,-1.974181892676608,-2.0
3,1.216969315438659,5.390430813836332,0.16031132129624104,0.005844244422137879,-0.07420875397502158,-2.0
4,1.414078700989342,1.6670673108613967,-0.5924648857611732,0.9594451980506213,-0.957568202668336,-2.0
5,6.580641477676942,5.658478123601177,0.004654639988366085,2.2759264287720864,-1.9896076154041515,-2.0
6,14.099685903858347,4.023031676594838,2.223886324546028,-3.7611250072408184,-0.45297676596140646,-2.0
7,4.450514344113293,0.318380784551271,1.894998118980777,1.7061960209575457,-1.783942743838573,-2.0
8,0.7169935221165507,1.534669601277493,-0.6787555633928919,-0.30200777610211516,-1.3782025005233827,-2.0
9,2.887943882086989,3.719761851708196,1.4167794155864573,1.770802782691046,-2.158869768342616,-2.0
10,6.574713222915149,0.44378216634641465,4.130220065597453,-2.2543098818101996,-1.1173273113096407,-2.0
11,19.083371770003165,1.9529444297990375,-0.5074720379287337,-4.343572296132562,-1.0289872272080736,-2.0
12,14.30113632117462,2.114916002670853,0.4990129020207167,-3.772152630003995,0.7407979920732212,-2.0
13,41.51110690554704,0.20223732698663718,0.143258520036469,-6.319954217464534,1.1272340690235891,-2.0
14,2.1273984428643513,0.6374249048526428,1.8917824998250623,-0.8567972650061242,-1.2791987669885443,-2.0
15,31.449223917009924,0.33885975069552243,2.0805296062033167,-5.469590811783021,-0.44437361253207686,-2.0
16,1.7460129638976212,5.598105439425485,-0.6249798472936605,-0.6180440856284846,-2.939004124100306,-2.0
17,5.181019004240507,15.867201390951854,-0.3130813060584169,-2.361927480743688,0.9489289688801293,-2.0
18,1.3782989880892254,1.2654656817527317,-1.1547558383196124,0.6985874940671803,-1.7210825389451907,-2.0
19,13.816262702766588,0.6013687383117343,0.9983474915115729,-3.5216522756859114,-1.2153089969482247,-2.0
20,23.256871199834762,0.19996793613086614,0.07108480569216657,-4.656944523474824,-1.9545156673428208,-2.0
21,7.084374681414731,5.497183006685726,0.18760249782493083,-2.405832342664921,-0.8927790620936915,-2.0
22,11.43323284348335,1.2668796759981222,-0.0756897946827457,-3.247199906990502,-2.3795229824049713,-2.0
23,2.129748500653299,1.8931566001015883,1.1144835063232243,-1.3626770271539248,-0.7700310629848989,-2.0
24,6.293507600269211,4.6462007162584795,0.8550564448397652,-2.4020785978194725,-2.136059989770486,-2.0
25,183.36256591519518,9.29371203583284,0.5576048518901457,-13.555970017217465,0.7420261574248522,-2.0
26,20.928380490181265,4.609393437913421,-1.0146141471000072,-4.521230814061912,-0.8165917927234103,-2.0
27,2.286982993675323,0.18702145925667266,1.2861085582450804,0.8454316257577189,-1.198981652445056,-2.0
28,0.7878377116336389,10.184216950220765,-2.6684724718368784,0.9609339950379299,-1.7216064171760213,-2.0
29,10.771157475140594,2.4496325009431685,-0.030636602925182766,-3.309303301540509,-0.08412802970652145,-2.0
30,1.2774143693158646,1.8573904138019164,1.2881358256605564,0.9851067400240201,-1.7960851500088202,-2.0
